"date" "county" "state.x" "fips" "cases" "deaths" "cases.y" "deaths.y" "sincedeath" "cbsa18" "cbsaname18" "countyn" "popestimate2019" "density" "temp_mar20" "pcpn_mar20" "obesity" "gini" "hhsize" "crowded" "dist" "lndensity" "lncbsapop" "pcases" "pdeaths" "age60plus" "college" "seasonal_units" "hospitality_jobs" "oil_jobs" "black_pct" "hisp_pct" "asian_pct" "wfh_share" "italy_born" "china_born" "transit_modeshare" "wfh_modeshare" "name" "state.y" "census_region" "pop_dens" "pop_dens4" "pop_dens6" "pct_black" "pop" "female" "white" "black" "travel_time" "land_area" "hh_income" "su_gun4" "su_gun6" "fips.y" "votes_dem_2016" "votes_gop_2016" "total_votes_2016" "per_dem_2016" "per_gop_2016" "diff_2016" "per_dem_2012" "per_gop_2012" "diff_2012" "winner" "partywinner16" "winner12" "partywinner12" "flipped"
"2020-11-02" "Lauderdale" "Alabama" 1077 2765 43 99 2 48 22520 "Florence-Muscle Shoals, AL" "Lauderdale AL" 92729 381.1092 57.1 9.84 32.8 0.4672 2.348604 1.2 848.73341 5.943086 11.90477 106.7627 2.156823 0.2701354 0.2394015 0.0250491 0.1855202 0 0.0989317 0.0286187 0.0070464 0.3383873 0 0.0019874 0.0003286 0.0187825 "Lauderdale County" "AL" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[10.0,15.0)" 93096 52.1 87 10.2 24.5 667.7 42844 "[ 8,11)" "[ 8,10)" 1077 9877 27735 38813 0.254476593 0.714580166 17858 0.338788339 0.647610274 11398 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Lawrence" "Alabama" 1079 946 33 26 0 0 19460 "Decatur, AL" "Lawrence AL" 32924 34.91294 57.8 8.59 32.4 0.4389 2.569265 1.5 845.15578 3.552858 11.9356 78.96975 0 0.2564251 0.1170336 0.0184089 0.14957 0 0.108323 0.0222714 0.0022454 0.2797064 0.0003316 0 0.001453 0.021876 "Lawrence County" "AL" "South" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[10.0,15.0)" 33477 51.4 78.1 11.4 27.8 690.68 38551 "[11,54]" "[12,54]" 1079 3611 10732 14623 0.246939752 0.73391233 7121 0.359045387 0.62895092 3800 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Lee" "Alabama" 1081 6736 65 432 30 44 12220 "Auburn-Opelika, AL" "Lee AL" 164542 692.9625 62.6 5.64 30 0.5081 2.580997 3.1 846.66241 6.540976 12.01092 262.5469 18.23243 0.1691828 0.3408536 0.0440505 0.1876659 0 0.227771 0.0375989 0.0413868 0.407483 6.91e-05 0.0069999 0.0069778 0.0388902 "Lee County" "AL" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[15.0,25.0)" 154255 50.5 71.4 23.5 21.4 607.54 43542 "[ 5, 8)" "[ 7, 8)" 1081 20987 34321 57668 0.363928002 0.595148089 13334 0.393125751 0.59247898 10788 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Limestone" "Alabama" 1083 3141 34 58 0 0 26620 "Huntsville, AL" "Limestone AL" 98915 136.6351 57.5 9.94 33.7 0.4509 2.810991 1.8 819.73068 4.917314 13.06436 58.6362 0 0.2131969 0.254565 0.0145 0.134727 0 0.1349325 0.0614511 0.0154616 0.3639101 0 0.000806 0.0018077 0.0290501 "Limestone County" "AL" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[10.0,15.0)" 90787 49.6 82.4 13.2 26.3 559.94 48619 "[ 8,11)" "[ 8,10)" 1083 9340 28824 39400 0.237055838 0.731573604 19484 0.277043439 0.713523132 15454 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Lowndes" "Alabama" 1085 731 29 111 7 21 33860 "Montgomery, AL" "Lowndes AL" 9726 6.600324 66.2 5.36 47 0.4999 2.422143 1.7 920.59098 1.887119 12.83011 1141.271 71.97203 0.2618809 0.1411565 0.0634278 0.0273109 0 0.7193704 0.0173451 0.0032083 0.2826902 0 0 0.0035714 0.0092262 "Lowndes County" "AL" "South" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[50.0,85.3]" 10580 52.4 25.6 73.1 30.4 715.91 26230 "[ 0, 5)" "[ 4, 7)" 1085 4882 1751 6676 0.731276213 0.262282804 3131 0.764330363 0.233275702 3993 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Macon" "Alabama" 1087 569 21 51 2 37 NA NA "Macon AL" 18068 111.9285 63.9 5.58 49.3 0.5145 2.189447 1.3 869.66299 4.717861 9.801898 282.267 11.06929 0.270839 0.2068397 0.0519759 0.0744157 0 0.8004773 0.0182765 0.0058029 0.3417259 0 0 0.0051792 0.0107783 "Macon County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[50.0,85.3]" 19425 53.9 16.7 81.5 23.1 608.89 30724 "[ 5, 8)" "[ 4, 7)" 1087 7237 1394 8748 0.827274806 0.159350709 5843 0.870967742 0.127298989 7723 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Madison" "Alabama" 1089 9852 101 255 4 48 26620 "Huntsville, AL" "Madison AL" 372909 603.5123 57.6 9.95 32.8 0.4673 2.401846 1.3 806.11587 6.402766 13.06436 68.38129 1.072648 0.213566 0.4169658 0.0056874 0.1166348 0 0.2443693 0.0506877 0.0264652 0.4564859 8.11e-05 0.0036134 0.0017539 0.0365338 "Madison County" "AL" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[15.0,25.0)" 350299 51.1 69.6 24.5 21 801.59 58434 "[ 5, 8)" "[ 7, 8)" 1089 62435 89199 159473 0.39150828 0.559336063 26764 0.399671478 0.586418076 28877 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Marengo" "Alabama" 1091 1071 23 89 5 36 NA NA "Marengo AL" 18863 20.00348 65.5 5.47 42.7 0.5386 2.482316 0.7 964.32396 2.995906 9.844957 471.8232 26.50692 0.2666527 0.1541078 0.104891 0.0823229 0 0.5107521 0.0258051 0.0029372 0.2943532 0 0 0 0.0319514 "Marengo County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[50.0,85.3]" 20110 52.9 47.4 51.1 22.4 976.88 35079 "[ 5, 8)" "[ 4, 7)" 1091 5607 5224 10948 0.512148338 0.477164779 383 0.534711965 0.462333826 833 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Marion" "Alabama" 1093 1134 31 97 7 42 NA NA "Marion AL" 29709 21.66575 59.7 6.97 37.4 0.4596 2.413329 2.2 889.75277 3.075733 10.29921 326.5004 23.56188 0.2794409 0.131404 0.026838 0.0945636 0 0.0378322 0.0257367 0.0029567 0.3012805 0 0 0.0005114 0.0161084 "Marion County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 2.0, 5.0)" 30271 50.4 94 4.2 24 742.29 32888 "[11,54]" "[10,12)" 1093 1432 11273 12912 0.110904585 0.873063817 9841 0.185806345 0.801057502 7447 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Marshall" "Alabama" 1095 4593 52 581 8 37 10700 "Albertville, AL" "Marshall AL" 96774 118.5037 58.7 8.35 34.2 0.4805 2.694451 2.6 809.21108 4.774944 11.48013 600.3679 8.266684 0.2334745 0.1922098 0.0279104 0.1087415 0 0.0240352 0.143254 0.0065967 0.3116135 1.05e-05 0.0001471 0.0051104 0.027705 "Marshall County" "AL" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 2.0, 5.0)" 94636 50.9 94 2.3 23.9 565.84 39526 "[ 8,11)" "[10,12)" 1095 4913 29217 34965 0.140511941 0.835607036 24304 0.193221383 0.794484671 19514 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Mobile" "Alabama" 1097 17342 322 1507 95 47 33660 "Mobile, AL" "Mobile AL" 413210 721.3619 68.2 1 36.5 0.4765 2.600847 2 1057.0408 6.581141 12.97046 364.7056 22.99073 0.2269158 0.2293959 0.0125352 0.114288 0.0010918 0.3574562 0.0305687 0.0204975 0.339614 7.96e-05 0.001418 0.0046602 0.042947 "Mobile County" "AL" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[25.0,50.0)" 415123 52.1 60.3 35.3 23.9 1229.44 43028 "[ 5, 8)" "[ 7, 8)" 1097 68429 91087 163387 0.41881545 0.557492334 22658 0.450183421 0.542893064 16149 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Monroe" "Alabama" 1099 668 10 15 1 36 NA NA "Monroe AL" 20733 17.01422 67.2 2.69 42.2 0.5477 2.605693 0.6 984.1635 2.834049 9.939482 72.34843 4.823229 0.2768785 0.1408241 0.1108966 0.0750601 0 0.4096454 0.016139 0.0045569 0.288801 0 0 0.0066152 0.0338636 "Monroe County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[25.0,50.0)" 21947 52.3 55.4 41.3 23.3 1025.68 29203 "[ 8,11)" "[10,12)" 1099 4310 5771 10185 0.42317133 0.566617575 1461 0.458520599 0.536516854 833 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Montgomery" "Alabama" 1101 10760 210 684 18 43 33860 "Montgomery, AL" "Montgomery AL" 226486 875.9774 65.6 5.23 37.7 0.4929 2.446865 1.8 895.582 6.77534 12.83011 302.0054 7.947511 0.2129313 0.3207835 0.0114034 0.1230719 0 0.5854546 0.0351563 0.0315862 0.394576 5.73e-05 0.0015907 0.0054752 0.0356788 "Montgomery County" "AL" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[50.0,85.3]" 226189 52.5 39.5 56.3 19.3 784.25 44790 "[ 5, 8)" "[ 7, 8)" 1101 58669 33928 94572 0.620363321 0.358753119 24741 0.618907262 0.376131105 24710 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Morgan" "Alabama" 1103 4567 36 98 1 1 19460 "Decatur, AL" "Morgan AL" 119679 421.6145 58.2 9.12 32.1 0.4511 2.566565 2.4 830.17636 6.044092 11.9356 81.88571 0.8355685 0.2405848 0.2169801 0.0036573 0.1065271 0 0.1265944 0.0845334 0.0066253 0.3317582 2.52e-05 0.0007975 0.0039026 0.0193161 "Morgan County" "AL" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[10.0,15.0)" 119607 50.8 83.8 12.4 23.7 579.34 44800 "[ 8,11)" "[10,12)" 1103 11216 37392 49991 0.224360385 0.747974635 26176 0.272389122 0.717691776 21908 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Perry" "Alabama" 1105 606 6 19 0 0 NA NA "Perry AL" 8923 6.957385 64.3 6.67 43.6 0.479 2.816427 2.6 930.50527 1.939804 9.096388 212.9329 0 0.2634573 0.1570077 0.1225005 0.0856056 0 0.6752735 0.014442 0.0059081 0.3431226 0 0.0013704 0 0.012527 "Perry County" "AL" "South" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[50.0,85.3]" 9826 53.2 31.2 67.6 26.8 719.66 28209 "[ 0, 5)" "[ 0, 4)" 1105 3823 1403 5255 0.727497621 0.266983825 2420 0.747897774 0.247980214 3032 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Pickens" "Alabama" 1107 932 18 70 2 22 46220 "Tuscaloosa, AL" "Pickens AL" 19930 10.70294 62.5 7.57 35 0.4997 2.489268 1.2 931.89809 2.370518 12.43737 351.2293 10.03512 0.2583007 0.1345005 0.0921837 0.0651846 0 0.3982345 0.0475474 0.0031096 0.2965275 0 0 0.0008552 0.0597206 "Pickens County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[25.0,50.0)" 20365 52 57.3 40.9 29.3 881.41 28741 "[ 8,11)" "[10,12)" 1107 3972 5454 9494 0.418369497 0.574468085 1482 0.463381602 0.533284717 671 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Pike" "Alabama" 1109 1393 14 100 0 0 45980 "Troy, AL" "Pike AL" 33114 60.72842 65.7 5.19 36.5 0.5343 2.727533 1.6 910.57481 4.106412 10.40771 301.9871 0 0.2050213 0.2355385 0.0129377 0.1409714 0 0.3731478 0.0240566 0.0208471 0.3498893 0.0001796 0.0154777 0.0013811 0.0365632 "Pike County" "AL" "South" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[25.0,50.0)" 33389 51.9 58.8 36.8 18.7 672.09 33090 "[11,54]" "[10,12)" 1109 5039 7681 13025 0.386871401 0.589712092 2642 0.427473856 0.564772 1930 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Randolph" "Alabama" 1111 870 16 117 7 40 NA NA "Randolph AL" 22722 21.52803 59.8 7.27 37.6 0.4733 2.552024 2.9 817.35842 3.069356 10.03109 514.9194 30.80715 0.2775798 0.1493201 0.1182814 0.0916834 0 0.1936194 0.0290869 0.0034763 0.2858345 0 0 0.0012917 0.0365195 "Randolph County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[15.0,25.0)" 22539 51.5 77.7 20.1 26.8 580.55 35213 "[11,54]" "[12,54]" 1111 2290 7697 10130 0.226061204 0.75982231 5407 0.296025407 0.694735829 4143 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Russell" "Alabama" 1113 2008 3 83 0 0 17980 "Columbus, GA-AL" "Russell AL" 57961 418.6864 64.1 5.49 45 0.454 2.532151 3.1 843.47223 6.037122 12.67935 143.1997 0 0.2042367 0.1652888 0.0072924 0.152973 0 0.4475693 0.0561603 0.0079957 0.3342297 0.0003092 0.0004466 0.0023453 0.0257159 "Russell County" "AL" "South" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[25.0,50.0)" 59608 51 53.8 42.3 23.6 641.14 36143 "[ 8,11)" "[ 8,10)" 1113 9577 9210 19136 0.500470318 0.481291806 367 0.556144348 0.438556515 2219 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Shelby" "Alabama" 1117 7826 70 378 18 43 13820 "Birmingham-Hoover, AL" "Shelby AL" 217702 413.9457 62 8.03 34.8 0.4344 2.661214 1.1 872.8177 6.025735 13.90209 173.6319 8.268183 0.2150602 0.4213022 0.0150563 0.1159732 0 0.128911 0.0577867 0.0221736 0.4511595 0.000213 0.0038436 0.0002874 0.0517038 "Shelby County" "AL" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[10.0,15.0)" 206655 51.2 84.4 11.8 29 784.93 68770 "[ 8,11)" "[ 8,10)" 1117 22927 72846 99208 0.231100314 0.734275462 49919 0.21630298 0.772667129 51299 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "St. Clair" "Alabama" 1115 3254 43 86 1 7 13820 "Birmingham-Hoover, AL" "St. Clair AL" 89512 99.17371 60.8 9.18 36.7 0.4068 2.641047 0.9 840.14299 4.596873 13.90209 96.0765 1.117169 0.2312662 0.1646018 0.0230698 0.1275101 0 0.0932574 0.0250761 0.0086481 0.3166128 0 0.0016036 0.002178 0.0253221 "St. Clair County" "AL" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 5.0,10.0)" 86697 50.1 88.1 9.3 30 631.9 50786 "[11,54]" "[10,12)" 1115 5550 31579 37937 0.146295174 0.832406358 26029 0.16493377 0.826121635 23211 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Sumter" "Alabama" 1119 488 21 110 4 21 NA NA "Sumter AL" 12427 6.576564 64.9 6.6 42.6 0.5469 2.395778 1.3 970.03702 1.883512 9.427627 885.1694 32.18798 0.251044 0.2182489 0.1070283 0.1208716 0 0.7141281 0.0115042 0.0201718 0.3097029 0 0.0112437 0.0042027 0.0123609 "Sumter County" "AL" "South" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[50.0,85.3]" 13166 54.7 25.5 73.5 23.4 903.89 22186 "[ 0, 5)" "[ 0, 4)" 1119 4739 1581 6391 0.741511501 0.247379127 3158 0.771530249 0.225622776 3835 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Talladega" "Alabama" 1121 2818 38 74 2 30 45180 "Talladega-Sylacauga, AL" "Talladega AL" 79978 147.2834 61.7 8.36 38.9 0.4584 2.455555 1.3 844.85471 4.992358 11.28951 92.52544 2.500688 0.2508393 0.1428495 0.0421832 0.0821807 0 0.3256752 0.0235882 0.0063512 0.3058468 0.0002358 0.0001489 0.0035272 0.0258439 "Talladega County" "AL" "South" "[  100,  500)" "[ 45,  118)" "[ 82,  215)" "[25.0,50.0)" 81322 51.3 65.5 32.3 23.9 736.78 35439 "[ 8,11)" "[10,12)" 1121 12108 20596 33218 0.364501174 0.620025287 8488 0.416544107 0.576792628 5339 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Tallapoosa" "Alabama" 1123 1409 87 330 50 44 10760 "Alexander City, AL" "Tallapoosa AL" 40367 44.39777 61.9 6.14 36 0.4617 2.43702 3 854.55594 3.793189 10.84017 817.4995 123.8635 0.2946885 0.1834721 0.1542806 0.1171488 0 0.2677976 0.0235079 0.0058276 0.3086448 0 0.0017718 0.0009395 0.0250319 "Tallapoosa County" "AL" "South" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[25.0,50.0)" 41165 51.5 70.9 27.1 23.9 716.52 39130 "[ 8,11)" "[ 8,10)" 1123 5271 12967 18504 0.284857328 0.700767402 7696 0.33490465 0.659042211 6051 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Tuscaloosa" "Alabama" 1125 10824 145 291 7 24 46220 "Tuscaloosa, AL" "Tuscaloosa AL" 209355 660.0068 62 7.1 34.6 0.463 2.706823 1.6 911.46622 6.49225 12.43737 138.9984 3.343603 0.1899756 0.3031579 0.1172717 0.1377323 0.0048444 0.3184466 0.0388443 0.0157675 0.3538486 0 0.0031715 0.0030681 0.0321776 "Tuscaloosa County" "AL" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[25.0,50.0)" 202212 51.6 66.5 30.7 21.8 1321.76 45408 "[ 8,11)" "[ 8,10)" 1125 31746 47701 81708 0.388529887 0.583798404 15955 0.407707497 0.582240907 13700 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Walker" "Alabama" 1127 2985 95 110 0 0 27530 "Jasper, AL" "Walker AL" 63521 65.47005 60.6 7.59 40.1 0.4587 2.538035 2 873.16151 4.181593 11.05913 173.1711 0 0.2630786 0.1157113 0.0394758 0.1228589 0 0.0606332 0.0256471 0.0053366 0.2714563 0 0.0013955 0.0020653 0.0219744 "Walker County" "AL" "South" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 5.0,10.0)" 65471 51.4 91.6 6.2 29.3 791.19 37566 "[ 8,11)" "[10,12)" 1127 4486 24208 29243 0.153404233 0.827822043 19722 0.229883847 0.75913254 15082 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Washington" "Alabama" 1129 776 12 55 5 42 33660 "Mobile, AL" "Washington AL" 16326 7.17233 67.1 2.38 32.8 0.4684 2.746974 3.1 1022.5471 1.970231 12.97046 336.886 30.626 0.2629137 0.1112564 0.0953108 0.0109321 0 0.2333008 0.0158139 0.0088533 0.2522228 0 6.01e-05 0 0.0235078 "Washington County" "AL" "South" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[15.0,25.0)" 16834 51.2 66.3 24.5 31.8 1080.21 42156 "[ 8,11)" "[ 8,10)" 1129 2366 6031 8492 0.278615167 0.710197833 3665 0.339116539 0.65620363 2778 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Wilcox" "Alabama" 1131 577 12 87 4 24 NA NA "Wilcox AL" 10373 7.12235 66.4 4.88 47.5 0.5108 2.770344 0.9 959.29221 1.963238 9.246962 838.7159 38.56165 0.2667733 0.1250694 0.1559008 0.061546 0 0.7073492 0.014115 0.0023525 0.3020958 0 0 0.0031425 0.0331704 "Wilcox County" "AL" "South" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[50.0,85.3]" 11098 52.3 27.9 71.2 21.6 888.5 23642 "[ 5, 8)" "[ 7, 8)" 1131 4329 1737 6095 0.710254307 0.284987695 2592 0.743393921 0.255995112 3191 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Winston" "Alabama" 1133 985 13 25 0 0 NA NA "Winston AL" 23629 26.4973 58.7 7.67 37.8 0.4517 2.497385 1.1 865.65786 3.277043 10.07023 105.8022 0 0.2873626 0.1353585 0.1663125 0.0649977 0 0.0079459 0.0319527 0.0030854 0.2446056 0 0.0001257 0.0038203 0.029405 "Winston County" "AL" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 24150 51 96.5 0.9 27 612.98 32900 "[ 8,11)" "[ 8,10)" 1133 871 9225 10255 0.084934178 0.89956119 8354 0.132413509 0.855642504 7024 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Aleutians East Borough" "Alaska" 2013 16 0 0 0 0 NA NA "Aleutians East Borough AK" 3337 0.0792043 30.5 2.06 49.9 0.3987 2.604047 2.6 3908.8182 -2.535724 8.112827 0 0 0.1502134 0.1274175 0.1075949 0.0135965 0 0.1041252 0.1470839 0.4278805 0.2102129 0 0 0.0008457 0.0909091 "Aleutians East Borough" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 5.0,10.0)" 3360 32.6 24.7 7.7 4.8 6981.94 61250 "[ 0, 5)" "[ 0, 4)" 2013 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Aleutians West Census Area" "Alaska" 2016 100 0 0 0 0 NA NA "Aleutians West Census Area AK" 5634 0.6706985 33.8 2.12 44.1 0.3628 3.723937 10.6 4382.8103 -0.3994355 8.636575 0 0 0.1413594 0.1643535 0.2419929 0.0471045 0 0.0648261 0.1382142 0.3966451 0.2233196 0 0 0.006734 0.012173 "Aleutians West Census Area" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 5.0,10.0)" 5750 32.3 40.5 7.4 6.4 4390.28 81853 "[ 8,11)" "[10,12)" 2016 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Anchorage" "Alaska" 2020 8683 50 196 4 47 11260 "Anchorage, AK" "Anchorage Borough AK" 288000 1541.897 18.4 3.46 31.7 0.4251 2.70997 4.5 3359.6049 7.340769 12.88997 68.05556 1.388889 0.1683451 0.3527142 0.0154344 0.1517819 0.0332989 0.05448 0.0929793 0.0986389 0.4022648 0.0002904 0.0022323 0.0156708 0.0392094 "Anchorage Municipality" "AK" "West" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 5.0,10.0)" 301010 48.6 66.6 6.3 19.4 1704.68 77454 "[ 8,11)" "[10,12)" 2020 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Bethel Census Area" "Alaska" 2050 498 1 1 0 0 NA NA "Bethel Census Area AK" 18386 3.586966 16.5 1.6 30.8 0.4446 3.771391 35.4 3749.5887 1.277307 9.819345 5.438921 0 0.1220356 0.1233853 0.1129915 0.1295978 0 0.0091129 0.0242644 0.0093325 0.4008223 0 0 0.004547 0.0528798 "Bethel Census Area" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 0.0, 2.0)" 17868 48.3 12.1 0.7 7.4 40570 51689 "[11,54]" "[12,54]" 2050 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Bristol Bay Borough" "Alaska" 2060 76 0 0 0 0 NA NA "Bristol Bay Borough AK" 836 0.8395473 21.4 1.72 41.3 0.3911 2.44985 4.5 3645.1131 -0.1748925 6.728629 0 0 0.2212087 0.2232558 0.3946809 0.3469388 0 0.0079818 0.0752566 0.013683 0.3846107 0 0 0.0061224 0.0591837 "Bristol Bay Borough" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 0.0, 2.0)" 957 44.6 47.3 0 10.2 503.84 79531 "[11,54]" "[12,54]" 2060 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Denali Borough" "Alaska" 2068 31 0 0 0 0 NA NA "Denali Borough AK" 2097 0.0632087 11 2.85 24.7 0.3631 2.291409 2.3 3335.2392 -2.761313 7.648263 0 0 0.1874696 0.4353529 0.3847572 0.2759644 0 0.0213696 0.0320544 0.053424 0.2823681 0 0.0044803 0.0046917 0.0723861 "Denali Borough" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 0.0, 2.0)" 1921 45.3 89 1.3 15.2 12751.41 72500 "[ 0, 5)" "[ 0, 4)" 2068 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Dillingham Census Area" "Alaska" 2070 61 0 0 0 0 NA NA "Dillingham Census Area AK" 4916 3.085371 20 3.38 35.2 0.4285 3.254451 23 3671.0823 1.126672 8.500251 0 0 0.1524 0.1926258 0.258381 0.0995851 0 0.0072 0.0376 0.0086 0.4334733 0 0 0.0090909 0.0489899 "Dillingham Census Area" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 0.0, 2.0)" 4988 48.1 18.4 0.4 8.7 18568.78 54150 "[11,54]" "[12,54]" 2070 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Fairbanks North Star Borough" "Alaska" 2090 2340 16 85 2 39 21820 "Fairbanks, AK" "Fairbanks North Star Borough AK" 96849 467.5264 9.8 1.93 30 0.4061 2.612121 5.9 3246.1362 6.147456 11.48091 87.76549 2.06507 0.156369 0.3258837 0.0584444 0.1524636 0 0.0490043 0.083671 0.033626 0.3686105 0.000281 0.0030305 0.0095074 0.0325803 "Fairbanks North Star Borough" "AK" "West" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 5.0,10.0)" 99357 46.2 77.7 5.5 19.2 7338.21 69223 "[11,54]" "[10,12)" 2090 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Haines Borough" "Alaska" 2100 13 0 0 0 0 NA NA "Haines Borough AK" 2530 0.4955576 22 3.64 26.4 0.3796 2.40887 7.9 2892.2824 -0.7020716 7.835975 0 0 0.3237672 0.3744658 0.2283323 0.2227564 0 0.0060631 0.0323363 0.0101051 0.4047554 0 0 0.0023493 0.1401723 "Haines Borough" "AK" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 0.0, 2.0)" 2566 49.8 81.3 0.5 11.7 2318.6 52866 "[ 0, 5)" "[ 0, 4)" 2100 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Juneau City and Borough" "Alaska" 2110 583 2 29 0 0 27940 "Juneau, AK" "Juneau Borough AK" 31974 250.7833 23.4 7.47 26.9 0.3947 2.532418 4.4 2853.4596 5.524589 10.37268 90.69869 0 0.2031265 0.3949909 0.0097895 0.1889298 0 0.0121446 0.0679476 0.0685081 0.4537063 0 0.0020414 0.0504144 0.0429903 "Juneau City and Borough" "AK" "West" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 0.0, 2.0)" 32406 48.9 70.3 1.5 15.1 2701.93 81490 "[ 8,11)" "[ 8,10)" 2110 93003 130413 246588 0.377159472 0.528870018 37410 NA NA NA "Trump" "Republican" "Romney" "Republican" "No"
